principio,cnpj,Laboratorio,codigoGGREM,registro,ean,nome,apresentacao,classeTerapeutica
CLORIDRATO DE FLUOXETINA,00.923.140/0001-31,EMS SIGMA PHARMA LTDA,531601102136411,1356905980174,7894916201353,DAFORIN,20 MG/ML SOL OR CT FR PLAS OPC GOT X 20 ML,N06A4 - ANTI-DEPRESSIVOS SSRI
CLORIDRATO DE FLUOXETINA,10.588.595/0007-97,MEDLEY FARMACÊUTICA LTDA,525067204136119,1832602060049,7896422512961,CLORIDRATO DE FLUOXETINA,20 MG/ML SOL OR CT FR PLAS TRANSL GOT X 20 ML,N06A4 - ANTI-DEPRESSIVOS SSRI
CLORIDRATO DE FLUOXETINA,17.159.229/0001-76,LABORATÓRIO TEUTO BRASILEIRO S/A,520712060081906,1037005740104,7896112136125,CLORIDRATO DE FLUOXETINA,20 MG/ML SOL OR CT FR GOT PLAS TRANSL X 20 ML,N06A4 - ANTI-DEPRESSIVOS SSRI
CLORIDRATO DE FLUOXETINA,17.159.229/0001-76,LABORATÓRIO TEUTO BRASILEIRO S/A,520712100084503,1037001770068,7896112155713,PROZEN,20 MG/ML SOL OR CT FR GOT  PLAS OPC X 10 ML ,N06A4 - ANTI-DEPRESSIVOS SSRI
CLORIDRATO DE FLUOXETINA,17.159.229/0001-76,LABORATÓRIO TEUTO BRASILEIRO S/A,520717704137417,1037001770149,7896112155720,PROZEN,20 MG/ML SOL OR CT FR GOT PLAS TRANSLUCIDO X 20 ML,N06A4 - ANTI-DEPRESSIVOS SSRI
CLORIDRATO DE FLUOXETINA,60.665.981/0001-18,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,533013100060204,1049702180279,7896006203360,DEPRESS,20 MG/ML SOL OR CT FR GOT PLAS BRANCO X 30 ML,N06A4 - ANTI-DEPRESSIVOS SSRI
CLORIDRATO DE FLUOXETINA,61.072.393/0001-33,WYETH INDÚSTRIA FARMACÊUTICA LTDA,522712030023106,1211002850013,7891045016445,CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1),20 MG/ML SOL OR CT FR GOT PLAS OPC X 10 ML,N06A4 - ANTI-DEPRESSIVOS SSRI
CLORIDRATO DE FLUOXETINA,61.072.393/0001-33,WYETH INDÚSTRIA FARMACÊUTICA LTDA,522712030023206,1211002850048,7891045016506,CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1),20 MG/ML SOL OR CT FR GOT PLAS OPC X 20 ML,N06A4 - ANTI-DEPRESSIVOS SSRI
CLORIDRATO DE FLUOXETINA,61.072.393/0001-33,WYETH INDÚSTRIA FARMACÊUTICA LTDA,522712030023306,1211002850021,7891045016452,CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1),20 MG/ML SOL OR CX 25 FR GOT PLAS OPC X 10 ML (EMB HOSP),N06A4 - ANTI-DEPRESSIVOS SSRI
CLORIDRATO DE FLUOXETINA,61.072.393/0001-33,WYETH INDÚSTRIA FARMACÊUTICA LTDA,522712030023406,1211002850056,7891045016513,CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1),20 MG/ML SOL OR CX 25 FR GOT PLAS OPC X 20 ML (EMB HOSP),N06A4 - ANTI-DEPRESSIVOS SSRI
CLORIDRATO DE FLUOXETINA,61.072.393/0001-33,WYETH INDÚSTRIA FARMACÊUTICA LTDA,522712030023506,1211002850031,7891045016469,CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1),20 MG/ML SOL OR CX 50 FR GOT PLAS OPC X 10 ML (EMB HOSP),N06A4 - ANTI-DEPRESSIVOS SSRI
CLORIDRATO DE FLUOXETINA,61.072.393/0001-33,WYETH INDÚSTRIA FARMACÊUTICA LTDA,522712030023606,1211002850129,7891045016551,CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1),20 MG/ML SOL OR CX 50 FR GOT PLAS TRANSL X 20 ML (EMB HOSP),N06A4 - ANTI-DEPRESSIVOS SSRI
CLORIDRATO DE FLUOXETINA,61.072.393/0001-33,WYETH INDÚSTRIA FARMACÊUTICA LTDA,522712030023706,1211002850064,7891045016520,CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1),20 MG/ML SOL OR CX 50 FR GOT PLAS OPC X 20 ML (EMB HOSP),N06A4 - ANTI-DEPRESSIVOS SSRI
CLORIDRATO DE FLUOXETINA,61.072.393/0001-33,WYETH INDÚSTRIA FARMACÊUTICA LTDA,522712030023806,1211002850072,7891045016476,CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1),20 MG/ML SOL OR CT FR GOT PLAS TRANSL X 10 ML,N06A4 - ANTI-DEPRESSIVOS SSRI
CLORIDRATO DE FLUOXETINA,61.072.393/0001-33,WYETH INDÚSTRIA FARMACÊUTICA LTDA,522712030023906,1211002850102,7891045016537,CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1),20 MG/ML SOL OR CT FR GOT PLAS TRANSL X 20 ML,N06A4 - ANTI-DEPRESSIVOS SSRI
CLORIDRATO DE FLUOXETINA,61.072.393/0001-33,WYETH INDÚSTRIA FARMACÊUTICA LTDA,522712030024006,1211002850080,7891045016483,CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1),20 MG/ML SOL OR CX 25 FR GOT PLAS TRANSL X 10 ML (EMB HOSP),N06A4 - ANTI-DEPRESSIVOS SSRI
CLORIDRATO DE FLUOXETINA,61.072.393/0001-33,WYETH INDÚSTRIA FARMACÊUTICA LTDA,522712030024106,1211002850110,7891045016544,CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1),20 MG/ML SOL OR CX 25 FR GOT PLAS TRANSL X 20 ML (EMB HOSP),N06A4 - ANTI-DEPRESSIVOS SSRI
CLORIDRATO DE FLUOXETINA,61.072.393/0001-33,WYETH INDÚSTRIA FARMACÊUTICA LTDA,522712030024206,1211002850099,7891045016490,CLORIDRATO DE FLUOXETINA (PORT. 344/98 - LISTA C1),20 MG/ML SOL OR CX 50 FR GOT PLAS TRANSL X 10 ML (EMB HOSP),N06A4 - ANTI-DEPRESSIVOS SSRI
CLORIDRATO DE GENCITABINA,05.035.244/0001-23,SUN FARMACÊUTICA DO BRASIL LTDA,532412110009114,1468200250027,7898909980409,EMTAZ,1G PÓ LIOF INJ CT FA VD INC X 50 ML ,L01D0 - AGENTES ANTINEOPLÁSICOS ANTIBIÓTICOS
CLORIDRATO DE GENCITABINA,06.283.144/0001-89,HOSPIRA PRODUTOS HOSPITALARES LTDA,536916050004218,1625000060029,7898916127545,EVOZAR,1G PO LIOF INJ IV CT FA VD INC X 50 ML,L01B0 - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS
CLORIDRATO DE GENCITABINA,43.940.618/0001-44,ELI LILLY DO BRASIL LTDA,507601301152317,1126000170041,7896382700941,GEMZAR,1 G PO LIOF INJ CT FA VD INC X 50 ML,L01B0 - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS
CLORIDRATO DE GENCITABINA,55.980.684/0001-27,ZODIAC PRODUTOS FARMACÊUTICOS S/A,534204401158410,1221400790026,7892953001585,PAMIGEN,1 G PÓ LIOF INJ IV CT FA VD INC X 50 ML ,L01B0 - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS
CLORIDRATO DE GENCITABINA,61.190.096/0001-92,EUROFARMA LABORATÓRIOS S.A.,508003203155110,1004310070048,7891317460259,CLORIDRATO DE GENCITABINA,1 G PÓ LIOF P/ SOL INJ IV CT FA VD INC X 50 ML ,L01B0 - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS
CLORIDRATO DE GENCITABINA,61.190.096/0001-92,EUROFARMA LABORATÓRIOS S.A.,508003205158117,1004310070064,7891317460020,CLORIDRATO DE GENCITABINA,1 G PÓ LIOF P/ SOL INJ IV CT 10 FA VD INC X 50 ML ,L01B0 - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS
CLORIDRATO DE GENCITABINA,61.230.314/0001-75,LIBBS FARMACÊUTICA LTDA,523708702156411,1003301460027,7896094207257,GENLIBBS,1 G PÓ LIÓF INJ CT FA VD INC ,L01B0 - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS
CLORIDRATO DE GENCITABINA,61.286.647/0001-16,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA,511511201157417,1004704080026,7897595605238,GEMCIT,1 G PO LIOF INJ CT FA VD INC ,L01B0 - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS
CLORIDRATO DE GENCITABINA,58.430.828/0001-60,BLAU FARMACÊUTICA S.A.,504413060035106,1163700770021,7896014663811,CLORIDRATO DE GENCITABINA,1000 MG PO LIOF SOL INJ IV CT FA VD INC X 50 ML,L01B0 - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS
CLORIDRATO DE GENCITABINA,64.171.697/0001-46,ACCORD FARMACÊUTICA LTDA,538001002154114,1553700110028,7898902274598,CLORIDRATO DE GENCITABINA,1000 MG PO LIOF INJ CT FA VD INC X 50 ML,L01B0 - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS
CLORIDRATO DE GENCITABINA,05.035.244/0001-23,SUN FARMACÊUTICA DO BRASIL LTDA,532412110009014,1468200250019,7898909980393,EMTAZ,200 MG PÓ LIOF INJ CT FA VD INC X 10 ML  ,L01B0 - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS
CLORIDRATO DE GENCITABINA,06.283.144/0001-89,HOSPIRA PRODUTOS HOSPITALARES LTDA,536916050004118,1625000060010,7898916127538,EVOZAR,200 MG PO LIOF INJ IV CT FA VD INC X 10 ML,L01B0 - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS
CLORIDRATO DE GENCITABINA,43.940.618/0001-44,ELI LILLY DO BRASIL LTDA,507601302159315,1126000170033,7896382700958,GEMZAR,200 MG PO LIOF INJ CT FA VD INC X 10 ML,L01B0 - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS
CLORIDRATO DE GENCITABINA,55.980.684/0001-27,ZODIAC PRODUTOS FARMACÊUTICOS S/A,534204402154419,1221400790018,7892953001578,PAMIGEN,200 MG PÓ LIOF INJ IV CT FA VD INC X 10 ML ,L01B0 - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS
CLORIDRATO DE GENCITABINA,58.430.828/0001-60,BLAU FARMACÊUTICA S.A.,504413060035006,1163700770011,7896014663804,CLORIDRATO DE GENCITABINA,200 MG PO LIOF SOL INJ IV CT FA VD INC X 13 ML ,L01B0 - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS
CLORIDRATO DE GENCITABINA,61.190.096/0001-92,EUROFARMA LABORATÓRIOS S.A.,508003204151119,1004310070013,7891317460266,CLORIDRATO DE GENCITABINA,200 MG PÓ LIOF P/ SOL INJ IV CT FA VD INC X 10 ML ,L01B0 - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS
CLORIDRATO DE GENCITABINA,61.190.096/0001-92,EUROFARMA LABORATÓRIOS S.A.,508003206154115,1004310070031,7891317460044,CLORIDRATO DE GENCITABINA,200 MG PÓ LIOF P/ SOL INJ IV CT 10 FA VD INC X 10 ML ,L01B0 - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS
CLORIDRATO DE GENCITABINA,61.230.314/0001-75,LIBBS FARMACÊUTICA LTDA,523708701151416,1003301460019,7896094207240,GENLIBBS,200 MG PÓ LIÓF INJ CT FA VD INC ,L01B0 - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS
CLORIDRATO DE GENCITABINA,61.282.661/0001-41,LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA,519513100022204,1064601950013,7898149939878,GENCIX,200 MG PO LIOF SOL INJ CT FA VD TRANS X 10 ML,L01B0 - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS
CLORIDRATO DE GENCITABINA,61.282.661/0001-41,LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA,519513100022304,1064601950021,7898149939885,GENCIX,200 MG PO LIOF SOL INJ CT 5 FA VD TRANS X 10 ML,L01B0 - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS
CLORIDRATO DE GENCITABINA,61.282.661/0001-41,LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA,519513100022404,1064601950031,7898149939892,GENCIX,200 MG PO LIOF SOL INJ CT 10 FA VD TRANS X 10 ML,L01B0 - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS
CLORIDRATO DE GENCITABINA,61.286.647/0001-16,SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA,511511202153415,1004704080018,7897595605245,GEMCIT,200 MG PO LIOF INJ CT FA VD INC ,L01B0 - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS
CLORIDRATO DE GENCITABINA,64.171.697/0001-46,ACCORD FARMACÊUTICA LTDA,538001001158116,1553700110011,7898902274581,CLORIDRATO DE GENCITABINA,200 MG PO LIOF INJ CT FA VD INC X 10 ML,L01B0 - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS
CLORIDRATO DE GENCITABINA,61.282.661/0001-41,LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA,519513100022504,1064601950048,7898149939908,GENCIX,1 G PO LIOF SOL INJ CT FA VD TRANS X 50 ML,L01B0 - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS
CLORIDRATO DE GENCITABINA,61.282.661/0001-41,LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA,519513100022604,1064601950056,7898149939915,GENCIX,1 G PO LIOF SOL INJ CT 5 FA VD TRANS X 50 ML,L01B0 - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS
CLORIDRATO DE GENCITABINA,61.282.661/0001-41,LABORATÓRIO QUÍMICO FARMACÊUTICO BERGAMO LTDA,519513100022704,1064601950064,7898149939922,GENCIX,1 G PO LIOF SOL INJ CT 10 FA VD TRANS X 50 ML,L01B0 - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS
CLORIDRATO DE GRANISETRONA,33.009.945/0001-23,PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.,529202801111310,1010005640108,7896226503271,KYTRIL,1 MG COM REV CT BL AL PLAS OPC X 2,"A04A1 - ANTIEMÉTICOS E ANTINAUSEANTES, ANTAGONISTAS DA SEROTONINA"
CLORIDRATO DE GRANISETRONA,06.629.745/0001-09,NOVAFARMA INDÚSTRIA FARMACÊUTICA LTDA,526305901155111,1140200710061,7898487600607,CLORIDRATO DE GRANISETRONA,1 MG/ML SOL INJ IV CX 50 AMP VD INC X 3 ML (EMB HOSP),"A04A1 - ANTIEMÉTICOS E ANTINAUSEANTES, ANTAGONISTAS DA SEROTONINA"
CLORIDRATO DE GRANISETRONA,33.009.945/0001-23,PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.,529202802159317,1010005640051,7896226503264,KYTRIL,1 MG/ML SOL INJ CT AMP  VD INC X 3 ML,"A04A1 - ANTIEMÉTICOS E ANTINAUSEANTES, ANTAGONISTAS DA SEROTONINA"
CLORIDRATO DE GRANISETRONA,33.009.945/0001-23,PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.,529202803155315,1010005640086,7896226503257,KYTRIL,1 MG/ML SOL INJ CT AMP  VD INC X 1 ML,"A04A1 - ANTIEMÉTICOS E ANTINAUSEANTES, ANTAGONISTAS DA SEROTONINA"
CLORIDRATO DE GRANISETRONA,61.190.096/0001-92,EUROFARMA LABORATÓRIOS S.A.,508014002156115,1004309120029,7891317428594,CLORIDRATO DE GRANISETRONA,1 MG/ML SOL INJ CT AMP VD INC X 3 ML,"A04A1 - ANTIEMÉTICOS E ANTINAUSEANTES, ANTAGONISTAS DA SEROTONINA"
CLORIDRATO DE GRANISETRONA,61.190.096/0001-92,EUROFARMA LABORATÓRIOS S.A.,508014003152113,1004309120045,7891317462789,CLORIDRATO DE GRANISETRONA,1 MG/ML SOL INJ CT 10 AMP VD INC X 3ML,"A04A1 - ANTIEMÉTICOS E ANTINAUSEANTES, ANTAGONISTAS DA SEROTONINA"
CLORIDRATO DE HIDRALAZINA,44.734.671/0001-51,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,506715020057003,1029800890047,7896676425871,NEPRESOL,20 MG/ML SOL INJ CX 36 AMP VD TRANS X 1 ML (EMB HOSP),C02A2 - ANTI-HIPERTENSIVOS PURO-AÇÃO PERIFÉRICA
CLORIDRATO DE HIDRALAZINA,56.994.502/0001-30,NOVARTIS BIOCIENCIAS S.A,526501201111411,1006800130027,7896261000216,APRESOLINA,25 MG DRG CT BL AL PLAS INC X 20,C02A2 - ANTI-HIPERTENSIVOS PURO-AÇÃO PERIFÉRICA
CLORIDRATO DE HIDRALAZINA,56.994.502/0001-30,NOVARTIS BIOCIENCIAS S.A,526513080077803,1006800130078,7896261018181,APRESOLINA,25 MG DRG CT BL AL/AL X 20 ,C02A2 - ANTI-HIPERTENSIVOS PURO-AÇÃO PERIFÉRICA
CLORIDRATO DE HIDRALAZINA,56.994.502/0001-30,NOVARTIS BIOCIENCIAS S.A,526501202116417,1006800130019,7896261000223,APRESOLINA,50 MG DRG CT BL AL PLAS INC X 20,C02A2 - ANTI-HIPERTENSIVOS PURO-AÇÃO PERIFÉRICA
CLORIDRATO DE HIDRALAZINA,44.734.671/0001-51,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,506710601159414,1029800890037,7896676401592,NEPRESOL,20 MG/ML SOL INJ CX 50 AMP VD INC X 1 ML (EMB HOSP),C02A2 - ANTI-HIPERTENSIVOS PURO-AÇÃO PERIFÉRICA
CLORIDRATO DE HIDROMORFONA,51.780.468/0001-87,JANSSEN-CILAG FARMACÊUTICA LTDA,514507805110317,1123633930068,7896212423620,JURNISTA,16 MG COM REV LIB PROL CT BL AL/ACLAR OPC X 30(MEDICAMENTO SUJEITO A CONTROLE ESPECIAL),N02A0 - ANALGÉSICOS NARCÓTICOS
CLORIDRATO DE HIDROMORFONA,51.780.468/0001-87,JANSSEN-CILAG FARMACÊUTICA LTDA,514507803118310,1123633930025,7896212423637,JURNISTA,32 MG COM REV LIB PROL CT BL AL/ACLAR OPC X 30(MEDICAMENTO SUJEITO A CONTROLE ESPECIAL),N02A0 - ANALGÉSICOS NARCÓTICOS
CLORIDRATO DE HIDROMORFONA,51.780.468/0001-87,JANSSEN-CILAG FARMACÊUTICA LTDA,514507802111312,1123633930041,7896212423613,JURNISTA,8 MG COM REV LIB PROL CT BL AL/ACLAR OPC X 30(MEDICAMENTO SUJEITO A CONTROLE ESPECIAL),N02A0 - ANALGÉSICOS NARCÓTICOS
CLORIDRATO DE HIDROXIZINA,45.992.062/0001-65,GERMED FARMACEUTICA LTDA,526114090094403,1058307040035,7895296277013,DROXY,25 MG COM CT FR PLAS OPC X 30,R06A0 - ANTI-HISTAMÍNICOS SISTÊMICOS
CLORIDRATO DE HIDROXIZINA,72.593.791/0001-11,NOVA QUIMICA FARMACÊUTICA S/A,525315080044906,1267501780032,7895296053044,CLORIDRATO DE HIDROXIZINA,25 MG COM CT FR PLAS OPC X 30,R06A0 - ANTI-HISTAMÍNICOS SISTÊMICOS
CLORIDRATO DE HIDROXIZINA,17.115.437/0001-73,LABORATÓRIO GLOBO LTDA,517614110021806,1053501700036,7899620910744,CLORIDRATO DE HIDROXIZINA,10MG/5ML SOL OR CT FR PLAS AMB X 100 ML+ CP MED,R06A0 - ANTI-HISTAMÍNICOS SISTÊMICOS
CLORIDRATO DE HIDROXIZINA,02.501.297/0001-02,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,527916030026506,1410700840018,7898216367085,CLORIDRATO DE HIDROXIZINA,10MG/5ML SOL OR CT FR PLAS AMB X 100 ML ,R06A0 - ANTI-HISTAMÍNICOS SISTÊMICOS
CLORIDRATO DE IDARRUBICINA,03.959.540/0001-95,"CHEMICALTECH IMPORTAÇÃO, EXPORTAÇÃO E COMÉRCIO DE PRODUTOS MÉDICOS, FARMACÊUTICOS E HOSPITALARES LTDA",505800501155410,1493200050029,7798061750523,IDA,10 MG PO LIOF INJ CT FA VD INC + AMP VD INC DIL X 10 ML,L01D0 - AGENTES ANTINEOPLÁSICOS ANTIBIÓTICOS
CLORIDRATO DE IDARRUBICINA,06.283.144/0001-89,HOSPIRA PRODUTOS HOSPITALARES LTDA,536916050004018,1625000140022,7898916127576,EVOMID,10 MG PO LIOF INJ CT FA VD INC,L01D0 - AGENTES ANTINEOPLÁSICOS ANTIBIÓTICOS
CLORIDRATO DE IDARRUBICINA,46.070.868/0001-69,LABORATORIOS PFIZER LTDA.,522240202158411,1021601740023,7891268107814,ZAVEDOS,10 MG PO LIOF INJ CT FA VD INC (REST HOSP),L01D0 - AGENTES ANTINEOPLÁSICOS ANTIBIÓTICOS
CLORIDRATO DE IDARRUBICINA,03.959.540/0001-95,"CHEMICALTECH IMPORTAÇÃO, EXPORTAÇÃO E COMÉRCIO DE PRODUTOS MÉDICOS, FARMACÊUTICOS E HOSPITALARES LTDA",505800502151419,1493200050010,7798061750554,IDA,5 MG PO LIOF INJ CT FA VD INC + AMP VD INC DIL X 5 ML,L01D0 - AGENTES ANTINEOPLÁSICOS ANTIBIÓTICOS
CLORIDRATO DE IDARRUBICINA,06.283.144/0001-89,HOSPIRA PRODUTOS HOSPITALARES LTDA,536916050003918,1625000140014,7898916127569,EVOMID,5 MG PO LIOF INJ CT FA VD INC,L01D0 - AGENTES ANTINEOPLÁSICOS ANTIBIÓTICOS
CLORIDRATO DE IDARRUBICINA,46.070.868/0001-69,LABORATORIOS PFIZER LTDA.,522240205157416,1021601740015,7891268107845,ZAVEDOS,5 MG PO LIOF INJ CT FA VD INC (REST HOSP),L01D0 - AGENTES ANTINEOPLÁSICOS ANTIBIÓTICOS
CLORIDRATO DE IMIPRAMINA,02.433.631/0001-20,ASPEN PHARMA INDÚSTRIA FARMACÊUTICA LTDA,505615110041117,1376401430019,7895858014957,TOFRANIL,10 MG DRG CT BL AL PLAS INC X 20 ,N06A9 - ANTI-DEPRES.TOD.OUTROS
CLORIDRATO DE IMIPRAMINA,02.433.631/0001-20,ASPEN PHARMA INDÚSTRIA FARMACÊUTICA LTDA,505615110041217,1376401430035,7895858014971,TOFRANIL,25 MG DRG CT BL AL PLAS INC X 20,N06A9 - ANTI-DEPRES.TOD.OUTROS
CLORIDRATO DE IMIPRAMINA,17.503.475/0001-01,FUNDAÇÃO EZEQUIEL DIAS - FUNED,509902301115411,1120901000015,7898287820106,FUNED CLORIDRATO DE IMIPRAMINA,25 MG COM REV CX 20 ENV AL POLIET X 10 (EMB HOSP),N06A9 - ANTI-DEPRES.TOD.OUTROS
CLORIDRATO DE IMIPRAMINA,44.734.671/0001-51,CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,506707301115411,1029800230136,7896676403350,IMIPRA,25 MG COM REV CX BL AL PLAS INC X 200 (EMB HOSP),N06A9 - ANTI-DEPRES.TOD.OUTROS
CLORIDRATO DE IMIPRAMINA,60.665.981/0001-18,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,533012802113410,1049701890051,7896006246206,UNI IMIPRAX,25 MG COM REV CT 10 BL AL PLAS INC X 20 (EMB HOSP),N06A9 - ANTI-DEPRES.TOD.OUTROS
CLORIDRATO DE IMIPRAMINA,48.396.378/0001-82,UCI - FARMA INDÚSTRIA FARMACÊUTICA LTDA,532907601111416,1055001590017,7897655042409,MEPRAMIN,10 MG DRG CT BL AL PVC X 20 ,N06A9 - ANTI-DEPRES.TOD.OUTROS
CLORIDRATO DE IMIPRAMINA,48.396.378/0001-82,UCI - FARMA INDÚSTRIA FARMACÊUTICA LTDA,532907603114412,1055001590041,7897655042430,MEPRAMIN,25 MG DRG CT 10 BL AL PVC X 20 ,N06A9 - ANTI-DEPRES.TOD.OUTROS
CLORIDRATO DE IMIPRAMINA,48.396.378/0001-82,UCI - FARMA INDÚSTRIA FARMACÊUTICA LTDA,532907604110410,1055001590033,7897655042416,MEPRAMIN,25 MG DRG CT BL AL PVC X 20 ,N06A9 - ANTI-DEPRES.TOD.OUTROS
CLORIDRATO DE IOIMBINA,62.462.015/0001-29,APSEN FARMACEUTICA S/A,501603301118317,1011801200025,7896637022644,YOMAX,"5,4 MG COM CT BL AL PLAS INC X 60",G04E9 - OUTROS PRODUTOS PARA DISFUNÇÃO ERÉTIL
CLORIDRATO DE IRINOTECANO,03.959.540/0001-95,"CHEMICALTECH IMPORTAÇÃO, EXPORTAÇÃO E COMÉRCIO DE PRODUTOS MÉDICOS, FARMACÊUTICOS E HOSPITALARES LTDA",505800401150417,1493200040015,7798061750271,DOSATECAN,20 MG/ML SOL INJ CT FA VD AMB X 5 ML  ,L01C3 - AGENTES ANTINEOPLÁSICOS CAMPTOTECINAS
CLORIDRATO DE IRINOTECANO,03.959.540/0001-95,"CHEMICALTECH IMPORTAÇÃO, EXPORTAÇÃO E COMÉRCIO DE PRODUTOS MÉDICOS, FARMACÊUTICOS E HOSPITALARES LTDA",505800402157415,1493200040023,7798061750882,DOSATECAN,20 MG/ML SOL INJ CT FA VD AMB X 2 ML ,L01C3 - AGENTES ANTINEOPLÁSICOS CAMPTOTECINAS
CLORIDRATO DE IRINOTECANO,03.978.166/0001-75,DR. REDDYS FARMACÊUTICA DO BRASIL LTDA,507500301157411,1514300050019,7898901921479,IRNOCAM,20 MG/ML SOL INJ CT FA VD AMB X 5 ML ,L01C3 - AGENTES ANTINEOPLÁSICOS CAMPTOTECINAS
CLORIDRATO DE IRINOTECANO,03.978.166/0001-75,DR. REDDYS FARMACÊUTICA DO BRASIL LTDA,507500302153411,1514300050027,7898901921462,IRNOCAM,20 MG/ML SOL INJ CT FA VD AMB X 2 ML ,L01C3 - AGENTES ANTINEOPLÁSICOS CAMPTOTECINAS
CLORIDRATO DE IRINOTECANO,05.439.635/0001-03,ANTIBIÓTICOS DO BRASIL LTDA,501302801154412,1556200310014,7898911244964,PROTO-ITECAN,20MG/ML SOL INJ CT FR AMP VD AMB X 5ML ,L01C3 - AGENTES ANTINEOPLÁSICOS CAMPTOTECINAS
CLORIDRATO DE IRINOTECANO,44.363.661/0001-57,GLENMARK FARMACÊUTICA LTDA,521904701152111,1101302350020,7897473201996,CLORIDRATO DE IRINOTECANO,20 MG/ML SOL INJ IV CT FA VD AMB X 5 ML  ,L01C3 - AGENTES ANTINEOPLÁSICOS CAMPTOTECINAS
CLORIDRATO DE IRINOTECANO,44.363.661/0001-57,GLENMARK FARMACÊUTICA LTDA,521904702159118,1101302350012,7897473201989,CLORIDRATO DE IRINOTECANO,20 MG/ML SOL INJ IV CT FA VD AMB X 2 ML  ,L01C3 - AGENTES ANTINEOPLÁSICOS CAMPTOTECINAS
CLORIDRATO DE IRINOTECANO,46.070.868/0001-69,LABORATORIOS PFIZER LTDA.,522212050053203,1021601470034,7891268100150,CAMPTOSAR,20 MG/ML SOL INJ CT FA PLAS AMB X 2 ML (REST HOSP),L01C3 - AGENTES ANTINEOPLÁSICOS CAMPTOTECINAS
CLORIDRATO DE IRINOTECANO,46.070.868/0001-69,LABORATORIOS PFIZER LTDA.,522212050053303,1021601470042,7891268100167,CAMPTOSAR,20 MG/ML SOL INJ CT FA PLAS AMB X 5 ML (REST HOSP) ,L01C3 - AGENTES ANTINEOPLÁSICOS CAMPTOTECINAS
